Domain, V1, V2, V3, V34, V4, Ishort, BRK_STAT, Ibrk
0.00263,126.195594409,123.283699559,45.7578112555,0.0,45.7578112555,0.92901117717,0.0,0.970489728476
0.00264,125.467461402,122.54895949,45.9100738997,0.0,45.9100738997,0.927780211698,0.0,0.972671333299
0.00265,124.737545224,121.81251322,46.0825585061,0.0,46.0825585061,0.926740862139,0.0,0.974828336183
0.00266,124.00585625,121.074372956,46.2742246704,0.0,46.2742246704,0.925886378893,0.0,0.976960097945
0.00267,123.272404879,120.334550842,46.4840594117,0.0,46.4840594117,0.925210162386,0.0,0.979066009639
0.00268,122.537201533,119.593058962,46.711076625,0.0,46.711076625,0.924705760396,0.0,0.981145491764
0.00269,121.800256663,118.849909339,46.9543165458,0.0,46.9543165458,0.924366865408,0.0,0.983197993494
0.0027,121.061580742,118.105113938,47.2128452218,0.0,47.2128452218,0.924187312014,0.0,0.98522299192
0.00271,120.321184267,117.358684669,47.4857539945,0.0,47.4857539945,0.924161074354,0.0,0.987219991313
0.00272,119.579077762,116.61063339,47.7721620909,0.0,47.7721620909,0.924282265614,0.0,0.98918851615
0.00273,118.835271774,115.860971909,48.0712856549,0.0,48.0712856549,0.924545176359,0.0,0.991127982657
0.00274,118.089776874,115.109712025,48.3831145726,0.0,48.3831145726,0.924944618817,0.0,0.99303659746
0.00275,117.342603656,114.35686575,48.7121257019,0.0,48.7121257019,0.925477483275,0.0,0.994906298537
0.00276,116.59376274,113.60244622,49.0795273341,0.0,49.0795273341,0.926146380395,0.0,0.996710373546
0.00277,115.843264769,112.846470112,49.5461878976,0.0,49.5461878976,0.926961933716,0.0,0.998393364389
0.00278,115.091120409,112.088961647,50.2267967797,0.0,50.2267967797,0.927933241827,0.0,0.999896557597
0.00279,114.337340349,111.329955641,51.2533906099,0.0,51.2533906099,0.929044415221,0.0,1.00123141131
0.0028,113.581935302,110.569494997,52.6821269217,0.0,52.6821269217,0.930245561871,0.0,1.00251945353
0.00281,112.824916005,109.807621357,54.4269950403,0.0,54.4269950403,0.931487108414,0.0,1.00390246094
0.00282,112.066293215,109.044365012,56.3086816627,0.0,56.3086816627,0.932763621672,0.0,1.00540844944
0.00283,111.306077716,108.279741909,58.1713339838,0.0,58.1713339838,0.934107194398,0.0,1.00695424956
0.00284,110.544280311,107.513758229,59.9424271879,0.0,59.9424271879,0.935546183498,0.0,1.00845619382
0.00285,109.780911827,106.746416501,61.6087114926,0.0,61.6087114926,0.93708764355,0.0,1.009883707
0.00286,109.015983114,105.977718902,63.1747590307,0.0,63.1747590307,0.938726896224,0.0,1.01123737737
0.00287,108.249505041,105.207668007,64.6447827142,0.0,64.6447827142,0.940457522629,0.0,1.01252299057
0.00288,107.481488504,104.436266716,66.0215415854,0.0,66.0215415854,0.942274393436,0.0,1.01374309922
0.00289,106.711944417,103.663518192,67.3080610673,0.0,67.3080610673,0.944172619929,0.0,1.01489986638
0.0029,105.940883717,102.889425884,68.5073635643,0.0,68.5073635643,0.946147157298,0.0,1.01599621464
0.00291,105.168317363,102.113993512,69.6223024548,0.0,69.6223024548,0.948193272925,0.0,1.01703446892
0.00292,104.394256334,101.33722506,70.6557124553,0.0,70.6557124553,0.950306294292,0.0,1.01801708609
0.00293,103.618711631,100.559124773,71.6103393794,0.0,71.6103393794,0.952481702565,0.0,1.01894637081
0.00294,102.841694277,99.77969715,72.4888677318,0.0,72.4888677318,0.954715100287,0.0,1.0198245677
0.00295,102.063215316,98.9989469369,73.2939143183,0.0,73.2939143183,0.957002215629,0.0,1.02065384116
0.00296,101.28328581,98.2168791217,74.0280313031,0.0,74.0280313031,0.959338898966,0.0,1.02143628037
0.00297,100.501916844,97.4334989285,74.6937073391,0.0,74.6937073391,0.961721119972,0.0,1.02217390191
0.00298,99.7191195233,96.6488118123,75.2933687467,0.0,75.2933687467,0.964144965409,0.0,1.02286865069
0.00299,98.9349049734,95.862823453,75.8293808594,0.0,75.8293808594,0.966606636473,0.0,1.02352240222
0.003,98.1492843396,95.0755397506,76.3040492123,0.0,76.3040492123,0.969102446429,0.0,1.02413696419
0.00301,97.3622687871,94.2869668195,76.7196207766,0.0,76.7196207766,0.971628818183,0.0,1.02471407822
0.00302,96.5738695013,93.4971109834,77.0782851441,0.0,77.0782851441,0.974182281942,0.0,1.02525542156
0.00303,95.7840976871,92.7059787708,77.3821757013,0.0,77.3821757013,0.976759472899,0.0,1.02576260871
0.00304,94.9929645688,91.9135769092,77.6333707799,0.0,77.6333707799,0.979357128961,0.0,1.02623719306
0.00305,94.2004813902,91.1199123211,77.8338947876,0.0,77.8338947876,0.98197208852,0.0,1.02668066846
0.00306,93.4066594142,90.3249921184,77.9857192122,0.0,77.9857192122,0.984601289814,0.0,1.027094471
0.00307,92.6115099229,89.5288235984,78.0907613405,0.0,78.0907613405,0.987241810213,0.0,1.02747998485
0.00308,91.815044217,88.7314142377,78.1508628147,0.0,78.1508628147,0.989891355875,0.0,1.02783858015
0.00309,91.0172736161,87.9327716804,78.1676743322,0.0,78.1676743322,0.992551644583,0.0,1.02817176851
0.0031,90.2182094583,87.1329037079,78.1423252065,0.0,78.1423252065,0.995243146097,0.0,1.02848149179
0.00311,89.4178631,86.3318181782,78.0750632155,0.0,78.0750632155,0.998046012035,0.0,1.02876992295
0.00312,88.616245916,85.5295229831,77.9660195073,0.0,77.9660195073,1.00116546306,0.0,1.02903744939
0.00313,87.8133692989,84.7260261779,77.8184740298,0.0,77.8184740298,1.00495696963,0.0,1.02927965954
0.00314,87.0092446595,83.9213364117,77.6425961955,0.0,77.6425961955,1.0097997752,0.0,1.02948921908
0.00315,86.2038834262,83.1154634185,77.4531403453,0.0,77.4531403453,1.01582483552,0.0,1.0296657778
0.00316,85.3972970448,82.3084179649,77.2590552922,0.0,77.2590552922,1.02274142077,0.0,1.02982208818
0.00317,84.5894969788,81.5002110116,77.0555362335,0.0,77.0555362335,1.02999487748,0.0,1.029973299
0.00318,83.7804947089,80.6908527521,76.829106005,0.0,76.829106005,1.03711024221,0.0,1.03012220279
0.00319,82.9703017326,79.8803523657,76.5691940077,0.0,76.5691940077,1.04386708887,0.0,1.03026139578
0.0032,82.1589295648,79.0687184643,76.2727621752,0.0,76.2727621752,1.05022654777,0.0,1.03038495703
0.00321,81.3463897366,78.2559596037,75.9411586806,0.0,75.9411586806,1.05620512174,0.0,1.03049199441
0.00322,80.5326937962,77.4420845054,75.5765338889,0.0,75.5765338889,1.06181884158,0.0,1.03058372975
0.00323,79.717853308,76.6271020778,75.1807342706,0.0,75.1807342706,1.06707910544,0.0,1.03066137649
0.00324,78.9018798526,75.811021397,74.7554618746,0.0,74.7554618746,1.07199786804,0.0,1.03072573025
0.00325,78.0847850269,74.9938517003,74.3024226609,0.0,74.3024226609,1.07658712195,0.0,1.03077760893
0.00326,77.2665804435,74.1756023838,73.8232598686,0.0,73.8232598686,1.08085819123,0.0,1.03081784541
0.00327,76.447277731,73.3562829969,73.3195563719,0.0,73.3195563719,1.08482228255,0.0,1.03084715949
0.00328,75.6268885334,72.5359032374,72.7928502998,0.0,72.7928502998,1.08849024124,0.0,1.03086626268
0.00329,74.8054245104,71.7144729472,72.2446256968,0.0,72.2446256968,1.09187264635,0.0,1.03087580626
0.0033,73.9828973367,70.8920021079,71.6763189081,0.0,71.6763189081,1.09497979134,0.0,1.03087640463
0.00331,73.1593187022,70.0685008363,71.0893177513,0.0,71.0893177513,1.09782169532,0.0,1.03086862924
0.00332,72.3347003119,69.2439793804,70.484963346,0.0,70.484963346,1.10040810861,0.0,1.03085301206
0.00333,71.5090538854,68.4184481147,69.8645510817,0.0,69.8645510817,1.10274851801,0.0,1.03083004656
0.00334,70.682391157,67.591917537,69.2293317725,0.0,69.2293317725,1.10485215276,0.0,1.03080018895
0.00335,69.8547238753,66.7643982637,68.5805127571,0.0,68.5805127571,1.10672798991,0.0,1.0307638596
0.00336,69.0260638034,65.9359010263,67.9192589711,0.0,67.9192589711,1.10838475984,0.0,1.03072144419
0.00337,68.1964227183,65.1064366676,67.2466940053,0.0,67.2466940053,1.10983095151,0.0,1.03067329499
0.00338,67.3658124111,64.2760161379,66.5639011381,0.0,66.5639011381,1.11107481775,0.0,1.03061973203
0.00339,66.5342446866,63.4446504917,65.8719243487,0.0,65.8719243487,1.11212438038,0.0,1.03056104425
0.0034,65.7017313632,62.6123508836,65.1717692165,0.0,65.1717692165,1.11298743516,0.0,1.03049749084
0.00341,64.8682842728,61.7791285657,64.4644011913,0.0,64.4644011913,1.11367155471,0.0,1.03042930742
0.00342,64.0339152604,60.9449948814,63.7507109302,0.0,63.7507109302,1.11418406894,0.0,1.03035676846
0.00343,63.1986361844,60.1099612479,63.0312371678,0.0,63.0312371678,1.11453190151,0.0,1.03028061755
0.00344,62.3624589159,59.2740390646,62.3047506573,0.0,62.3047506573,1.11472085088,0.0,1.03020395139
0.00345,61.5253953388,58.4372393532,61.5633952209,0.0,61.5633952209,1.11475368425,0.0,1.03013737176
0.00346,60.6874573496,57.5995717216,60.7817590816,0.0,60.7817590816,1.11462763738,0.0,1.03010643836
0.00347,59.8486568573,56.7610422717,59.903176933,0.0,59.903176933,1.11433568821,0.0,1.03015079713
0.00348,59.0090057832,55.9216509318,58.8399823243,0.0,58.8399823243,1.11387751173,0.0,1.03029873774
0.00349,58.1685160604,55.0813902888,57.5082522199,0.0,57.5082522199,1.11327545704,0.0,1.03052493013
0.0035,57.3271996343,54.2402484765,55.8877074197,0.0,55.8877074197,1.11257446036,0.0,1.03074180264
0.00351,56.4850684618,53.398216012,54.0539462168,0.0,54.0539462168,1.11181389158,0.0,1.03086025565
0.00352,55.6421345115,52.5552924099,52.1410199479,0.0,52.1410199479,1.11099794604,0.0,1.03086378067
0.00353,54.7984097632,51.7114879708,50.2663080696,0.0,50.2663080696,1.11010087976,0.0,1.03080694108
0.00354,53.9539062082,50.8668205636,48.4887813832,0.0,48.4887813832,1.10909754509,0.0,1.03075059131
0.00355,53.1086358488,50.021311145,46.8213016465,0.0,46.8213016465,1.10798040641,0.0,1.03072115101
0.00356,52.2626106982,49.1749810634,45.2599353354,0.0,45.2599353354,1.10675393654,0.0,1.03071969451
0.00357,51.4158427801,48.3278512874,43.7995453175,0.0,43.7995453175,1.10542515551,0.0,1.03074146138
0.00358,50.5683441292,47.4799424031,42.4361370128,0.0,42.4361370128,1.10400026717,0.0,1.03078309485
0.00359,49.7201267901,46.6312746689,41.1658619976,0.0,41.1658619976,1.10248494366,0.0,1.03084207093
0.0036,48.8712028179,45.7818680211,39.9848476519,0.0,39.9848476519,1.10088481873,0.0,1.03091559709
0.00361,48.0215842778,44.9317420789,38.8893798932,0.0,38.8893798932,1.09920531974,0.0,1.0310010037
0.00362,47.1712832447,44.0809161561,37.8758533134,0.0,37.8758533134,1.09745164144,0.0,1.03109581199
0.00363,46.3203118032,43.2294092698,36.9407590444,0.0,36.9407590444,1.09562881419,0.0,1.0311975839
0.00364,45.4686820476,42.3772401488,36.0806981442,0.0,36.0806981442,1.09374166837,0.0,1.03130401533
0.00365,44.6164060813,41.5244272425,35.2923695467,0.0,35.2923695467,1.09179485803,0.0,1.03141288775
0.00366,43.7634960172,40.6709887295,34.5725719861,0.0,34.5725719861,1.08979285856,0.0,1.03152208288
0.00367,42.9099639769,39.8169425252,33.9182000847,0.0,33.9182000847,1.08773997361,0.0,1.03162957406
0.00368,42.0558220911,38.9623062905,33.3262425652,0.0,33.3262425652,1.08564033911,0.0,1.03173342505
0.00369,41.2010824989,38.1070974392,32.7937798917,0.0,32.7937798917,1.08349792786,0.0,1.03183178705
0.0037,40.3457573481,37.2513331455,32.317982099,0.0,32.317982099,1.08131655386,0.0,1.031922896
0.00371,39.4898587949,36.3950303519,31.8961066503,0.0,31.8961066503,1.07909987663,0.0,1.03200507012
0.00372,38.6333990033,35.538205776,31.5254963303,0.0,31.5254963303,1.07685140542,0.0,1.03207670729
0.00373,37.7763901456,34.6808759179,31.2035771881,0.0,31.2035771881,1.07457450326,0.0,1.03213628264
0.00374,36.9188444018,33.823057067,30.9278565227,0.0,30.9278565227,1.072272391,0.0,1.03218234615
0.00375,36.0607739594,32.9647653085,30.6959210263,0.0,30.6959210263,1.06994814964,0.0,1.03221352007
0.00376,35.2021910137,32.1060165303,30.5054364029,0.0,30.5054364029,1.06760470057,0.0,1.03222849397
0.00377,34.3431077669,31.24682643,30.3541573076,0.0,30.3541573076,1.06524459139,0.0,1.03222600436
0.00378,33.4835364286,30.3872105246,30.2399829033,0.0,30.2399829033,1.06286866108,0.0,1.0322047581
0.00379,32.623489215,29.5271841705,30.1611327517,0.0,30.1611327517,1.06047032239,0.0,1.03216325836
0.0038,31.7629783495,28.6667626038,30.1164524013,0.0,30.1164524013,1.05801848093,0.0,1.03209969908
0.00381,30.9020160617,27.8059609953,30.1054536602,0.0,30.1054536602,1.05542354173,0.0,1.03201256913
0.00382,30.0406145879,26.944794457,30.1271318949,0.0,30.1271318949,1.05250107635,0.0,1.03190247352
0.00383,29.1787861705,26.0832778786,30.1771833534,0.0,30.1771833534,1.04898397368,0.0,1.0317735645
0.00384,28.3165430579,25.2214255562,30.245958325,0.0,30.245958325,1.04463494647,0.0,1.03163081676
0.00385,27.4538975046,24.3592508582,30.3213420374,0.0,30.3213420374,1.03942021623,0.0,1.03147313184
0.00386,26.5908617706,23.4967663469,30.3965387786,0.0,30.3965387786,1.03359098613,0.0,1.03129049802
0.00387,25.7274481216,22.6339844595,30.4753152047,0.0,30.4753152047,1.02756300512,0.0,1.03107164438
0.00388,24.8636688286,21.7709182527,30.5682655089,0.0,30.5682655089,1.02169383625,0.0,1.03081386768
0.00389,23.9995361678,20.9075816225,30.6842807776,0.0,30.6842807776,1.01616163488,0.0,1.03052247553
0.0039,23.1350624206,20.0439889757,30.8263020397,0.0,30.8263020397,1.01100341503,0.0,1.030202812
0.00391,22.2702598728,19.1801547983,30.9931485516,0.0,30.9931485516,1.00620417212,0.0,1.02985633476
0.00392,21.4051408154,18.3160934326,31.1825720753,0.0,31.1825720753,1.00174487021,0.0,1.02948230399
0.00393,20.5397175436,17.4518190392,31.3925038588,0.0,31.3925038588,0.997610048216,0.0,1.02907979487
0.00394,19.6740023569,16.5873456126,31.6210635666,0.0,31.6210635666,0.993784911998,0.0,1.02864816862
0.00395,18.8080075591,15.7226869914,31.866425127,0.0,31.866425127,0.990254691344,0.0,1.02818687889
0.00396,17.9417454578,14.8578568634,32.1268255878,0.0,32.1268255878,0.987005201218,0.0,1.02769537421
0.00397,17.0752283647,13.9928687709,32.4005837693,0.0,32.4005837693,0.984022716705,0.0,1.02717317216
0.00398,16.2084685947,13.1277361181,32.6860869178,0.0,32.6860869178,0.981293907481,0.0,1.02661984499
0.00399,15.3414784665,12.2624721757,32.9817903933,0.0,32.9817903933,0.978805888982,0.0,1.02603500386
0.004,14.474270302,11.3970900874,33.2862170609,0.0,33.2862170609,0.976546176952,0.0,1.02541831126
0.00401,13.6068564261,10.5316028748,33.5979538668,0.0,33.5979538668,0.974502692331,0.0,1.0247694704
0.00402,12.7392491666,9.66602344297,33.91565077,0.0,33.91565077,0.97266374583,0.0,1.02408822741
0.00403,11.8714608541,8.80036458545,34.2380184806,0.0,34.2380184806,0.971018029772,0.0,1.02337436793
0.00404,11.003503822,7.93463898936,34.5638267801,0.0,34.5638267801,0.969554608114,0.0,1.0226277159
0.00405,10.1353904057,7.0688592401,34.8919026863,0.0,34.8919026863,0.96826290711,0.0,1.02184813168
0.00406,9.26713294302,6.20303782607,35.2211287241,0.0,35.2211287241,0.96713270614,0.0,1.02103551042
0.00407,8.3987437739,5.33718714317,35.5504412221,0.0,35.5504412221,0.966154128697,0.0,1.02018978048
0.00408,7.53023524005,4.47131949917,35.8788286555,0.0,35.8788286555,0.965317633602,0.0,1.01931090186
0.00409,6.66161968488,3.60544711795,36.2053301253,0.0,36.2053301253,0.96461400647,0.0,1.01839886447
0.0041,5.79290945336,2.7395821437,36.5290354236,0.0,36.5290354236,0.9640343527,0.0,1.01745368379
0.00411,4.92411689176,1.87373664568,36.849100138,0.0,36.849100138,0.96357010227,0.0,1.01647537203
0.00412,4.05525434757,1.00792262859,37.1648581962,0.0,37.1648581962,0.963213081441,0.0,1.01546376688
0.00413,3.18633416924,0.142152071386,37.4763761962,0.0,37.4763761962,0.96295584012,0.0,1.01441780273
0.00414,2.31736870604,-0.723562926127,37.7864122087,0.0,37.7864122087,0.962792602242,0.0,1.01333336858
0.00415,1.44837030791,-1.58920970125,38.1053520028,0.0,38.1053520028,0.962720947945,0.0,1.01219929894
0.00416,0.579351325225,-2.45477402043,38.4594793775,0.0,38.4594793775,0.962742782477,0.0,1.01099423125
0.00417,-0.289675891322,-3.32023843327,38.8975947761,0.0,38.8975947761,0.962860934909,0.0,1.00969216715
0.00418,-1.15869899093,-4.18558063468,39.4842108167,0.0,39.4842108167,0.963069250682,0.0,1.00828266266
0.00419,-2.02770562287,-5.0507733498,40.2708274507,0.0,40.2708274507,0.96334288851,0.0,1.00679389429
0.0042,-2.89668343662,-5.91578708254,41.2578356785,0.0,41.2578356785,0.963642982178,0.0,1.00528921354
0.00421,-3.76562008208,-6.78059511598,42.3800628172,0.0,42.3800628172,0.963938992518,0.0,1.00382589213
0.00422,-4.63450320975,-7.64517788898,43.5357729911,0.0,43.5357729911,0.964228508179,0.0,1.0024125919
0.00423,-5.50332047087,-8.50952399145,44.6365602305,0.0,44.6365602305,0.964532302578,0.0,1.00101190023
0.00424,-6.37205951762,-9.37362779861,45.6358785136,0.0,45.6358785136,0.964871684721,0.0,0.999580063734
0.00425,-7.24070800331,-10.2374861633,46.5224966658,0.0,46.5224966658,0.965254063519,0.0,0.998095513635
0.00426,-8.1092535825,-11.1010962633,47.3001025517,0.0,47.3001025517,0.965675670356,0.0,0.996556221541
0.00427,-8.97768391126,-11.9644548711,47.9745014338,0.0,47.9745014338,0.96612952253,0.0,0.99496619426
0.00428,-9.84598664725,-12.8275582982,48.5506926935,0.0,48.5506926935,0.966609109011,0.0,0.99332896018
0.00429,-10.71414945,-13.6904024441,49.0333410098,0.0,49.0333410098,0.967108538288,0.0,0.99164729155
0.0043,-11.5821599809,-14.5529828136,49.4270411613,0.0,49.4270411613,0.967622143456,0.0,0.989923917054
0.00431,-12.4500059037,-15.415294527,49.7362334918,0.0,49.7362334918,0.968144478279,0.0,0.988161516915
0.00432,-13.3176748844,-16.277332334,49.9651921258,0.0,49.9651921258,0.968670381005,0.0,0.986362590097
0.00433,-14.1851545915,-17.1390906268,50.1180507427,0.0,50.1180507427,0.969194934625,0.0,0.984529520973
0.00434,-15.052432696,-18.0005634527,50.1987985694,0.0,50.1987985694,0.969713459992,0.0,0.982664580689
0.00435,-15.9194968722,-18.8617445264,50.2112846526,0.0,50.2112846526,0.970221515336,0.0,0.980769917395
0.00436,-16.7863347972,-19.7226272422,50.1592230982,0.0,50.1592230982,0.970714882876,0.0,0.978847572097
0.00437,-17.6529341511,-20.5832046854,50.0461956006,0.0,50.0461956006,0.971189564708,0.0,0.976899475993
0.00438,-18.5192826178,-21.4434696438,49.8756556992,0.0,49.8756556992,0.971641774292,0.0,0.974927457244
0.00439,-19.3853678844,-22.3034146188,49.6509320428,0.0,49.6509320428,0.972067930034,0.0,0.972933243537
0.0044,-20.2511776421,-23.1630318361,49.3752319517,0.0,49.3752319517,0.97246464835,0.0,0.970918466078
0.00441,-21.1166995858,-24.0223132559,49.0516447633,0.0,49.0516447633,0.972828737126,0.0,0.968884662985
0.00442,-21.9819214143,-24.8812505836,48.6831451417,0.0,48.6831451417,0.973157189287,0.0,0.966833282722
0.00443,-22.8468308312,-25.7398352793,48.2725962952,0.0,48.2725962952,0.973447176591,0.0,0.96476568742
0.00444,-23.711415544,-26.5980585673,47.8227530357,0.0,47.8227530357,0.97369604457,0.0,0.962683156255
0.00445,-24.575663265,-27.4559114461,47.3362639684,0.0,47.3362639684,0.973901318484,0.0,0.960586890033
0.00446,-25.4395617115,-28.3133846971,46.8156685645,0.0,46.8156685645,0.974060791551,0.0,0.95847802299
0.00447,-26.3030986056,-29.1704688957,46.2633723991,0.0,46.2633723991,0.974173056106,0.0,0.956357661224
0.00448,-27.1662616743,-30.0271544263,45.6815596958,0.0,45.6815596958,0.974239768129,0.0,0.954226978209
